name1,name2,negative_pairs
Orlando_Bloom,Nestor_Kirchner,"['Orlando_Bloom_0001.jpg', 'Nestor_Kirchner_0037.jpg']"
Joseph_Ralston,Johnny_Unitas,"['Joseph_Ralston_0001.jpg', 'Johnny_Unitas_0001.jpg']"
Princess_Caroline,Colin_Powell,"['Princess_Caroline_0004.jpg', 'Colin_Powell_0097.jpg']"
Jon_Corzine,Pete_Sampras,"['Jon_Corzine_0002.jpg', 'Pete_Sampras_0008.jpg']"
Norah_Jones,Amelia_Vega,"['Norah_Jones_0002.jpg', 'Amelia_Vega_0006.jpg']"
David_Beckham,Bo_Pelini,"['David_Beckham_0019.jpg', 'Bo_Pelini_0001.jpg']"
George_W_Bush,Jacques_Chirac,"['George_W_Bush_0503.jpg', 'Jacques_Chirac_0035.jpg']"
Jada_Pinkett_Smith,Alejandro_Toledo,"['Jada_Pinkett_Smith_0001.jpg', 'Alejandro_Toledo_0032.jpg']"
Tommy_Franks,Roh_Moo-hyun,"['Tommy_Franks_0009.jpg', 'Roh_Moo-hyun_0005.jpg']"
Akbar_Hashemi_Rafsanjani,Bob_Geldof,"['Akbar_Hashemi_Rafsanjani_0001.jpg', 'Bob_Geldof_0001.jpg']"
Gary_Williams,Gunter_Pleuger,"['Gary_Williams_0002.jpg', 'Gunter_Pleuger_0007.jpg']"
Justin_Guarini,Luiz_Inacio_Lula_da_Silva,"['Justin_Guarini_0003.jpg', 'Luiz_Inacio_Lula_da_Silva_0013.jpg']"
Nicholas_Byron,Mario_Kreutzberger,"['Nicholas_Byron_0001.jpg', 'Mario_Kreutzberger_0001.jpg']"
Winona_Ryder,George_W_Bush,"['Winona_Ryder_0023.jpg', 'George_W_Bush_0053.jpg']"
Albert_Costa,Jacques_Chirac,"['Albert_Costa_0005.jpg', 'Jacques_Chirac_0050.jpg']"
Ralph_Firman,Stan_Heath,"['Ralph_Firman_0002.jpg', 'Stan_Heath_0001.jpg']"
Jose_Maria_Aznar,Colin_Powell,"['Jose_Maria_Aznar_0023.jpg', 'Colin_Powell_0132.jpg']"
Tony_Blair,George_W_Bush,"['Tony_Blair_0002.jpg', 'George_W_Bush_0403.jpg']"
Gerry_Adams,Larry_Brown,"['Gerry_Adams_0005.jpg', 'Larry_Brown_0006.jpg']"
Akbar_Hashemi_Rafsanjani,Lina_Krasnoroutskaya,"['Akbar_Hashemi_Rafsanjani_0003.jpg', 'Lina_Krasnoroutskaya_0001.jpg']"
David_Nalbandian,Colin_Powell,"['David_Nalbandian_0005.jpg', 'Colin_Powell_0145.jpg']"
Jean-Pierre_Raffarin,George_W_Bush,"['Jean-Pierre_Raffarin_0006.jpg', 'George_W_Bush_0069.jpg']"
Richard_Butler,Elvis_Presley,"['Richard_Butler_0001.jpg', 'Elvis_Presley_0001.jpg']"
Ai_Sugiyama,Binyamin_Ben-Eliezer,"['Ai_Sugiyama_0003.jpg', 'Binyamin_Ben-Eliezer_0006.jpg']"
Charles_Taylor,John_Bolton,"['Charles_Taylor_0005.jpg', 'John_Bolton_0013.jpg']"
Elizabeth_Shue,Jiang_Zemin,"['Elizabeth_Shue_0002.jpg', 'Jiang_Zemin_0013.jpg']"
Claire_Hentzen,Lennox_Lewis,"['Claire_Hentzen_0002.jpg', 'Lennox_Lewis_0001.jpg']"
Butch_Davis,Liza_Minnelli,"['Butch_Davis_0001.jpg', 'Liza_Minnelli_0005.jpg']"
Diane_Green,Christine_Baumgartner,"['Diane_Green_0002.jpg', 'Christine_Baumgartner_0002.jpg']"
Stephen_Friedman,Robert_Blake,"['Stephen_Friedman_0002.jpg', 'Robert_Blake_0002.jpg']"
Denzel_Washington,Charles_Kartman,"['Denzel_Washington_0003.jpg', 'Charles_Kartman_0001.jpg']"
Cesar_Gaviria,Stanley_McChrystal,"['Cesar_Gaviria_0007.jpg', 'Stanley_McChrystal_0003.jpg']"
David_Nalbandian,Guillermo_Coria,"['David_Nalbandian_0011.jpg', 'Guillermo_Coria_0029.jpg']"
Hugo_Chavez,John_Ashcroft,"['Hugo_Chavez_0056.jpg', 'John_Ashcroft_0006.jpg']"
George_W_Bush,James_Traficant,"['George_W_Bush_0234.jpg', 'James_Traficant_0002.jpg']"
Megawati_Sukarnoputri,Bob_Hope,"['Megawati_Sukarnoputri_0001.jpg', 'Bob_Hope_0001.jpg']"
Colin_Powell,John_Travolta,"['Colin_Powell_0007.jpg', 'John_Travolta_0006.jpg']"
Sean_OKeefe,Ronaldo_Luis_Nazario_de_Lima,"['Sean_OKeefe_0004.jpg', 'Ronaldo_Luis_Nazario_de_Lima_0002.jpg']"
Tony_Blair,Hugo_Chavez,"['Tony_Blair_0013.jpg', 'Hugo_Chavez_0016.jpg']"
Chen_Shui-bian,Jiri_Novak,"['Chen_Shui-bian_0005.jpg', 'Jiri_Novak_0004.jpg']"
George_Robertson,Alejandro_Toledo,"['George_Robertson_0019.jpg', 'Alejandro_Toledo_0025.jpg']"
Angelo_Reyes,Colin_Powell,"['Angelo_Reyes_0001.jpg', 'Colin_Powell_0220.jpg']"
Bill_Clinton,Hugh_Grant,"['Bill_Clinton_0024.jpg', 'Hugh_Grant_0001.jpg']"
Steve_Park,Georgi_Parvanov,"['Steve_Park_0002.jpg', 'Georgi_Parvanov_0002.jpg']"
Jay_Garner,Mike_Krzyzewski,"['Jay_Garner_0005.jpg', 'Mike_Krzyzewski_0002.jpg']"
Christian_Fittipaldi,Larry_Thompson,"['Christian_Fittipaldi_0002.jpg', 'Larry_Thompson_0002.jpg']"
Hugo_Chavez,Norah_Jones,"['Hugo_Chavez_0070.jpg', 'Norah_Jones_0002.jpg']"
Gabriel_Valdes,Ian_Thorpe,"['Gabriel_Valdes_0002.jpg', 'Ian_Thorpe_0007.jpg']"
Colin_Farrell,Bob_Hope,"['Colin_Farrell_0003.jpg', 'Bob_Hope_0008.jpg']"
Colin_Powell,Luiz_Inacio_Lula_da_Silva,"['Colin_Powell_0025.jpg', 'Luiz_Inacio_Lula_da_Silva_0038.jpg']"
George_W_Bush,George_Papandreou,"['George_W_Bush_0324.jpg', 'George_Papandreou_0002.jpg']"
Francis_George,Ariel_Sharon,"['Francis_George_0001.jpg', 'Ariel_Sharon_0007.jpg']"
Alvaro_Uribe,Celine_Dion,"['Alvaro_Uribe_0007.jpg', 'Celine_Dion_0005.jpg']"
Colin_Powell,Prince_Harry,"['Colin_Powell_0064.jpg', 'Prince_Harry_0003.jpg']"
Ethan_Hawke,Robert_Bullock,"['Ethan_Hawke_0004.jpg', 'Robert_Bullock_0002.jpg']"
Mike_Tyson,Ariel_Sharon,"['Mike_Tyson_0001.jpg', 'Ariel_Sharon_0070.jpg']"
Denzel_Washington,Gerry_Adams,"['Denzel_Washington_0001.jpg', 'Gerry_Adams_0002.jpg']"
Mark_Philippoussis,Jennifer_Rodriguez,"['Mark_Philippoussis_0001.jpg', 'Jennifer_Rodriguez_0002.jpg']"
Arnold_Schwarzenegger,Tom_Cruise,"['Arnold_Schwarzenegger_0030.jpg', 'Tom_Cruise_0007.jpg']"
George_W_Bush,Michelle_Yeoh,"['George_W_Bush_0217.jpg', 'Michelle_Yeoh_0004.jpg']"
Alastair_Campbell,David_Wells,"['Alastair_Campbell_0002.jpg', 'David_Wells_0005.jpg']"
Oscar_Elias_Biscet,Marwan_Barghouthi,"['Oscar_Elias_Biscet_0002.jpg', 'Marwan_Barghouthi_0001.jpg']"
Ashanti,John_McCallum,"['Ashanti_0005.jpg', 'John_McCallum_0002.jpg']"
Magdalena_Maleeva,Diana_Krall,"['Magdalena_Maleeva_0003.jpg', 'Diana_Krall_0004.jpg']"
John_Howard,Sean_Penn,"['John_Howard_0006.jpg', 'Sean_Penn_0001.jpg']"
Goran_Persson,Margaret_Thatcher,"['Goran_Persson_0002.jpg', 'Margaret_Thatcher_0002.jpg']"
Steven_Spielberg,William_Ford_Jr,"['Steven_Spielberg_0005.jpg', 'William_Ford_Jr_0004.jpg']"
Binyamin_Ben-Eliezer,Salma_Hayek,"['Binyamin_Ben-Eliezer_0002.jpg', 'Salma_Hayek_0007.jpg']"
Jean_Chretien,Gloria_Trevi,"['Jean_Chretien_0029.jpg', 'Gloria_Trevi_0002.jpg']"
Donald_Evans,Mike_Martz,"['Donald_Evans_0001.jpg', 'Mike_Martz_0001.jpg']"
Gerry_Adams,Dennis_Kucinich,"['Gerry_Adams_0005.jpg', 'Dennis_Kucinich_0003.jpg']"
Pedro_Almodovar,Vladimir_Putin,"['Pedro_Almodovar_0005.jpg', 'Vladimir_Putin_0045.jpg']"
Elizabeth_Dole,Prince_Edward,"['Elizabeth_Dole_0001.jpg', 'Prince_Edward_0001.jpg']"
Ariel_Sharon,Sergio_Vieira_De_Mello,"['Ariel_Sharon_0006.jpg', 'Sergio_Vieira_De_Mello_0011.jpg']"
Amelie_Mauresmo,Matthew_Broderick,"['Amelie_Mauresmo_0003.jpg', 'Matthew_Broderick_0002.jpg']"
Christine_Ebersole,Scott_Wolf,"['Christine_Ebersole_0001.jpg', 'Scott_Wolf_0002.jpg']"
Hans_Blix,John_Ashcroft,"['Hans_Blix_0007.jpg', 'John_Ashcroft_0026.jpg']"
Claudia_Schiffer,Choi_Sung-hong,"['Claudia_Schiffer_0001.jpg', 'Choi_Sung-hong_0003.jpg']"
Donald_Fehr,William_Burns,"['Donald_Fehr_0004.jpg', 'William_Burns_0002.jpg']"
Herb_Sendek,Gonzalo_Sanchez_de_Lozada,"['Herb_Sendek_0004.jpg', 'Gonzalo_Sanchez_de_Lozada_0010.jpg']"
Doris_Roberts,Michelle_Kwan,"['Doris_Roberts_0001.jpg', 'Michelle_Kwan_0008.jpg']"
Luis_Figo,Tom_Crean,"['Luis_Figo_0002.jpg', 'Tom_Crean_0004.jpg']"
Kristen_Breitweiser,Al_Sharpton,"['Kristen_Breitweiser_0002.jpg', 'Al_Sharpton_0002.jpg']"
George_W_Bush,Robert_Torricelli,"['George_W_Bush_0302.jpg', 'Robert_Torricelli_0003.jpg']"
Luiz_Inacio_Lula_da_Silva,Bill_Graham,"['Luiz_Inacio_Lula_da_Silva_0042.jpg', 'Bill_Graham_0008.jpg']"
Giuseppe_Gibilisco,Tom_Ridge,"['Giuseppe_Gibilisco_0001.jpg', 'Tom_Ridge_0007.jpg']"
Tung_Chee-hwa,Kim_Ryong-sung,"['Tung_Chee-hwa_0003.jpg', 'Kim_Ryong-sung_0010.jpg']"
Joschka_Fischer,Sarah_Jessica_Parker,"['Joschka_Fischer_0015.jpg', 'Sarah_Jessica_Parker_0001.jpg']"
John_Travolta,John_Howard,"['John_Travolta_0006.jpg', 'John_Howard_0019.jpg']"
Jean_Charest,Vanessa_Redgrave,"['Jean_Charest_0017.jpg', 'Vanessa_Redgrave_0002.jpg']"
Sarah_Michelle_Gellar,Donald_Rumsfeld,"['Sarah_Michelle_Gellar_0002.jpg', 'Donald_Rumsfeld_0071.jpg']"
Tom_Cruise,Lisa_Raymond,"['Tom_Cruise_0002.jpg', 'Lisa_Raymond_0001.jpg']"
Keanu_Reeves,Donald_Rumsfeld,"['Keanu_Reeves_0005.jpg', 'Donald_Rumsfeld_0090.jpg']"
Carlos_Ruiz,Juan_Carlos_Ferrero,"['Carlos_Ruiz_0003.jpg', 'Juan_Carlos_Ferrero_0008.jpg']"
Bill_Nelson,Carolina_Moraes,"['Bill_Nelson_0001.jpg', 'Carolina_Moraes_0002.jpg']"
Mikhail_Youzhny,Harry_Schmidt,"['Mikhail_Youzhny_0003.jpg', 'Harry_Schmidt_0003.jpg']"
Tyron_Garner,Marc_Grossman,"['Tyron_Garner_0001.jpg', 'Marc_Grossman_0002.jpg']"
Atal_Bihari_Vajpayee,Robert_Ehrlich,"['Atal_Bihari_Vajpayee_0016.jpg', 'Robert_Ehrlich_0002.jpg']"
Juan_Carlos_Ferrero,Dennis_Hastert,"['Juan_Carlos_Ferrero_0022.jpg', 'Dennis_Hastert_0002.jpg']"
Jean_Chretien,Mark_Philippoussis,"['Jean_Chretien_0005.jpg', 'Mark_Philippoussis_0004.jpg']"
Kjell_Magne_Bondevik,Bill_Gates,"['Kjell_Magne_Bondevik_0002.jpg', 'Bill_Gates_0011.jpg']"
David_Nalbandian,Donald_Rumsfeld,"['David_Nalbandian_0014.jpg', 'Donald_Rumsfeld_0023.jpg']"
Elizabeth_Taylor,Jennifer_Aniston,"['Elizabeth_Taylor_0001.jpg', 'Jennifer_Aniston_0021.jpg']"
Gerhard_Schroeder,Gilberto_Rodriguez_Orejuela,"['Gerhard_Schroeder_0091.jpg', 'Gilberto_Rodriguez_Orejuela_0001.jpg']"
Michelle_Kwan,Celso_Amorim,"['Michelle_Kwan_0005.jpg', 'Celso_Amorim_0001.jpg']"
Lance_Armstrong,David_Stern,"['Lance_Armstrong_0003.jpg', 'David_Stern_0004.jpg']"
John_Reilly,Sheila_Copps,"['John_Reilly_0001.jpg', 'Sheila_Copps_0003.jpg']"
Liza_Minnelli,John_Howard,"['Liza_Minnelli_0007.jpg', 'John_Howard_0008.jpg']"
Jack_Straw,Mel_Brooks,"['Jack_Straw_0005.jpg', 'Mel_Brooks_0001.jpg']"
Daniel_Radcliffe,Masum_Turker,"['Daniel_Radcliffe_0003.jpg', 'Masum_Turker_0001.jpg']"
Rita_Wilson,Jiang_Zemin,"['Rita_Wilson_0004.jpg', 'Jiang_Zemin_0010.jpg']"
Felix_Mantilla,Doug_Duncan,"['Felix_Mantilla_0002.jpg', 'Doug_Duncan_0002.jpg']"
Steffi_Graf,Colin_Powell,"['Steffi_Graf_0005.jpg', 'Colin_Powell_0076.jpg']"
Dick_Vermeil,Justin_Timberlake,"['Dick_Vermeil_0002.jpg', 'Justin_Timberlake_0004.jpg']"
Jose_Maria_Aznar,Jacques_Rogge,"['Jose_Maria_Aznar_0015.jpg', 'Jacques_Rogge_0008.jpg']"
Alejandro_Toledo,Colin_Powell,"['Alejandro_Toledo_0021.jpg', 'Colin_Powell_0235.jpg']"
Conchita_Martinez,Ferenc_Madl,"['Conchita_Martinez_0002.jpg', 'Ferenc_Madl_0002.jpg']"
Brian_Griese,Nestor_Kirchner,"['Brian_Griese_0002.jpg', 'Nestor_Kirchner_0021.jpg']"
Lynne_Cheney,Ahmed_Chalabi,"['Lynne_Cheney_0003.jpg', 'Ahmed_Chalabi_0002.jpg']"
Hamid_Karzai,Adolfo_Aguilar_Zinser,"['Hamid_Karzai_0004.jpg', 'Adolfo_Aguilar_Zinser_0003.jpg']"
Tom_Daschle,Matthew_Perry,"['Tom_Daschle_0024.jpg', 'Matthew_Perry_0002.jpg']"
Bill_Graham,Roy_Moore,"['Bill_Graham_0002.jpg', 'Roy_Moore_0005.jpg']"
Gregg_Popovich,Winona_Ryder,"['Gregg_Popovich_0003.jpg', 'Winona_Ryder_0002.jpg']"
Gloria_Macapagal_Arroyo,Kim_Dae-jung,"['Gloria_Macapagal_Arroyo_0011.jpg', 'Kim_Dae-jung_0008.jpg']"
Hillary_Clinton,Jacques_Chirac,"['Hillary_Clinton_0001.jpg', 'Jacques_Chirac_0014.jpg']"
Colin_Powell,Gerhard_Schroeder,"['Colin_Powell_0024.jpg', 'Gerhard_Schroeder_0066.jpg']"
George_W_Bush,Diana_Krall,"['George_W_Bush_0519.jpg', 'Diana_Krall_0006.jpg']"
Mireya_Moscoso,Richard_Gephardt,"['Mireya_Moscoso_0002.jpg', 'Richard_Gephardt_0005.jpg']"
Johnny_Depp,George_W_Bush,"['Johnny_Depp_0001.jpg', 'George_W_Bush_0328.jpg']"
Serena_Williams,Wayne_Ferreira,"['Serena_Williams_0006.jpg', 'Wayne_Ferreira_0004.jpg']"
George_W_Bush,Chick_Hearn,"['George_W_Bush_0175.jpg', 'Chick_Hearn_0003.jpg']"
George_W_Bush,Holly_Hunter,"['George_W_Bush_0216.jpg', 'Holly_Hunter_0001.jpg']"
Romano_Prodi,Jeong_Se-hyun,"['Romano_Prodi_0007.jpg', 'Jeong_Se-hyun_0001.jpg']"
Jose_Maria_Aznar,Nicole_Kidman,"['Jose_Maria_Aznar_0005.jpg', 'Nicole_Kidman_0001.jpg']"
Michael_Schumacher,George_W_Bush,"['Michael_Schumacher_0004.jpg', 'George_W_Bush_0353.jpg']"
Gary_Locke,Natasha_McElhone,"['Gary_Locke_0001.jpg', 'Natasha_McElhone_0001.jpg']"
Albert_Costa,Kate_Winslet,"['Albert_Costa_0006.jpg', 'Kate_Winslet_0003.jpg']"
Arturo_Gatti,Robert_Evans,"['Arturo_Gatti_0001.jpg', 'Robert_Evans_0003.jpg']"
Edmund_Stoiber,Pete_Sampras,"['Edmund_Stoiber_0003.jpg', 'Pete_Sampras_0022.jpg']"
Sergey_Lavrov,Omar_Sharif,"['Sergey_Lavrov_0004.jpg', 'Omar_Sharif_0001.jpg']"
Ariel_Sharon,George_HW_Bush,"['Ariel_Sharon_0008.jpg', 'George_HW_Bush_0001.jpg']"
Claudia_Pechstein,Edmund_Stoiber,"['Claudia_Pechstein_0004.jpg', 'Edmund_Stoiber_0005.jpg']"
David_Caruso,Laura_Bush,"['David_Caruso_0001.jpg', 'Laura_Bush_0041.jpg']"
Atal_Bihari_Vajpayee,James_Gandolfini,"['Atal_Bihari_Vajpayee_0015.jpg', 'James_Gandolfini_0001.jpg']"
Guillermo_Coria,Rachel_Hunter,"['Guillermo_Coria_0008.jpg', 'Rachel_Hunter_0001.jpg']"
Prince_Claus,Carlos_Menem,"['Prince_Claus_0004.jpg', 'Carlos_Menem_0003.jpg']"
Serena_Williams,Michael_Jackson,"['Serena_Williams_0049.jpg', 'Michael_Jackson_0008.jpg']"
George_W_Bush,Michel_Therrien,"['George_W_Bush_0271.jpg', 'Michel_Therrien_0001.jpg']"
Luiz_Inacio_Lula_da_Silva,George_Tenet,"['Luiz_Inacio_Lula_da_Silva_0013.jpg', 'George_Tenet_0002.jpg']"
Joe_Torre,John_Ashcroft,"['Joe_Torre_0002.jpg', 'John_Ashcroft_0001.jpg']"
Atal_Bihari_Vajpayee,Ernie_Els,"['Atal_Bihari_Vajpayee_0019.jpg', 'Ernie_Els_0003.jpg']"
Bill_Simon,Adrian_Nastase,"['Bill_Simon_0008.jpg', 'Adrian_Nastase_0002.jpg']"
Angelina_Jolie,Evander_Holyfield,"['Angelina_Jolie_0007.jpg', 'Evander_Holyfield_0002.jpg']"
Jeb_Bush,Joe_Dumars,"['Jeb_Bush_0006.jpg', 'Joe_Dumars_0001.jpg']"
Steven_Spielberg,Jacques_Chirac,"['Steven_Spielberg_0007.jpg', 'Jacques_Chirac_0026.jpg']"
Alan_Greenspan,Yuri_Malenchenko,"['Alan_Greenspan_0004.jpg', 'Yuri_Malenchenko_0001.jpg']"
Mahmoud_Abbas,Jacqueline_Obradors,"['Mahmoud_Abbas_0001.jpg', 'Jacqueline_Obradors_0002.jpg']"
George_W_Bush,Meryl_Streep,"['George_W_Bush_0071.jpg', 'Meryl_Streep_0007.jpg']"
Paul_Pierce,George_W_Bush,"['Paul_Pierce_0001.jpg', 'George_W_Bush_0232.jpg']"
Jacques_Chirac,George_W_Bush,"['Jacques_Chirac_0031.jpg', 'George_W_Bush_0040.jpg']"
Norah_Jones,Pascal_Quignard,"['Norah_Jones_0004.jpg', 'Pascal_Quignard_0002.jpg']"
Vicente_Fox,Hayley_Tullett,"['Vicente_Fox_0009.jpg', 'Hayley_Tullett_0002.jpg']"
Ana_Palacio,Bud_Selig,"['Ana_Palacio_0002.jpg', 'Bud_Selig_0002.jpg']"
Bulent_Ecevit,Carolina_Kluft,"['Bulent_Ecevit_0005.jpg', 'Carolina_Kluft_0002.jpg']"
Johnny_Tapia,Guillermo_Coria,"['Johnny_Tapia_0002.jpg', 'Guillermo_Coria_0020.jpg']"
Monica_Seles,Franco_Dragone,"['Monica_Seles_0005.jpg', 'Franco_Dragone_0001.jpg']"
Tony_Blair,Joe_Lieberman,"['Tony_Blair_0050.jpg', 'Joe_Lieberman_0008.jpg']"
Ashanti,Lili_Taylor,"['Ashanti_0003.jpg', 'Lili_Taylor_0002.jpg']"
Aaron_Peirsol,Joan_Laporta,"['Aaron_Peirsol_0001.jpg', 'Joan_Laporta_0007.jpg']"
Nebojsa_Pavkovic,Christine_Todd_Whitman,"['Nebojsa_Pavkovic_0002.jpg', 'Christine_Todd_Whitman_0003.jpg']"
Masum_Turker,Mark_Warner,"['Masum_Turker_0001.jpg', 'Mark_Warner_0002.jpg']"
Gerardo_Gambala,Roger_Clemens,"['Gerardo_Gambala_0002.jpg', 'Roger_Clemens_0001.jpg']"
John_Paul_II,Andrew_Bunner,"['John_Paul_II_0007.jpg', 'Andrew_Bunner_0001.jpg']"
George_Clooney,Alex_Sink,"['George_Clooney_0006.jpg', 'Alex_Sink_0003.jpg']"
Guillermo_Coria,Ralph_Lauren,"['Guillermo_Coria_0023.jpg', 'Ralph_Lauren_0001.jpg']"
Mike_Montgomery,Rick_Carlisle,"['Mike_Montgomery_0002.jpg', 'Rick_Carlisle_0004.jpg']"
Fran_Drescher,Boris_Becker,"['Fran_Drescher_0002.jpg', 'Boris_Becker_0003.jpg']"
Charles_Taylor,Donald_Rumsfeld,"['Charles_Taylor_0002.jpg', 'Donald_Rumsfeld_0054.jpg']"
George_W_Bush,Warren_Beatty,"['George_W_Bush_0023.jpg', 'Warren_Beatty_0002.jpg']"
Michael_J_Sheehan,Jose_Canseco,"['Michael_J_Sheehan_0002.jpg', 'Jose_Canseco_0001.jpg']"
Jennifer_Aniston,Hilmi_Ozkok,"['Jennifer_Aniston_0008.jpg', 'Hilmi_Ozkok_0002.jpg']"
John_Snow,Fujio_Cho,"['John_Snow_0009.jpg', 'Fujio_Cho_0005.jpg']"
Harrison_Ford,Robert_Mueller,"['Harrison_Ford_0004.jpg', 'Robert_Mueller_0002.jpg']"
Justin_Timberlake,David_Beckham,"['Justin_Timberlake_0003.jpg', 'David_Beckham_0008.jpg']"
Ozzy_Osbourne,Arsinee_Khanjian,"['Ozzy_Osbourne_0002.jpg', 'Arsinee_Khanjian_0002.jpg']"
Horst_Koehler,John_Abizaid,"['Horst_Koehler_0003.jpg', 'John_Abizaid_0008.jpg']"
Bill_Simon,Thomas_OBrien,"['Bill_Simon_0003.jpg', 'Thomas_OBrien_0003.jpg']"
Milo_Maestrecampo,Zhu_Rongji,"['Milo_Maestrecampo_0001.jpg', 'Zhu_Rongji_0006.jpg']"
George_W_Bush,Michael_Bloomberg,"['George_W_Bush_0054.jpg', 'Michael_Bloomberg_0008.jpg']"
Laila_Ali,Shane_Mosley,"['Laila_Ali_0003.jpg', 'Shane_Mosley_0001.jpg']"
Chan_Gailey,George_W_Bush,"['Chan_Gailey_0002.jpg', 'George_W_Bush_0022.jpg']"
Lynne_Cheney,Sarah_Michelle_Gellar,"['Lynne_Cheney_0001.jpg', 'Sarah_Michelle_Gellar_0002.jpg']"
Gonzalo_Sanchez_de_Lozada,Tommy_Franks,"['Gonzalo_Sanchez_de_Lozada_0004.jpg', 'Tommy_Franks_0005.jpg']"
Vladimir_Putin,Kenneth_Evans,"['Vladimir_Putin_0029.jpg', 'Kenneth_Evans_0001.jpg']"
Jean-Marc_de_La_Sabliere,Igor_Ivanov,"['Jean-Marc_de_La_Sabliere_0002.jpg', 'Igor_Ivanov_0005.jpg']"
Colin_Powell,Robert_Zoellick,"['Colin_Powell_0186.jpg', 'Robert_Zoellick_0006.jpg']"
George_W_Bush,Andrew_Niccol,"['George_W_Bush_0335.jpg', 'Andrew_Niccol_0001.jpg']"
Derek_Jeter,David_Anderson,"['Derek_Jeter_0002.jpg', 'David_Anderson_0004.jpg']"
George_W_Bush,Gillian_Anderson,"['George_W_Bush_0263.jpg', 'Gillian_Anderson_0001.jpg']"
Greg_Rusedski,Gerhard_Schroeder,"['Greg_Rusedski_0004.jpg', 'Gerhard_Schroeder_0034.jpg']"
Ahmed_Chalabi,Queen_Elizabeth_II,"['Ahmed_Chalabi_0001.jpg', 'Queen_Elizabeth_II_0006.jpg']"
Dick_Cheney,Moshe_Katsav,"['Dick_Cheney_0012.jpg', 'Moshe_Katsav_0002.jpg']"
Ismail_Merchant,Cherie_Blair,"['Ismail_Merchant_0002.jpg', 'Cherie_Blair_0003.jpg']"
Jane_Pauley,George_W_Bush,"['Jane_Pauley_0001.jpg', 'George_W_Bush_0130.jpg']"
Gloria_Macapagal_Arroyo,Peter_Struck,"['Gloria_Macapagal_Arroyo_0043.jpg', 'Peter_Struck_0002.jpg']"
John_McCain,Carlos_Ghosn,"['John_McCain_0007.jpg', 'Carlos_Ghosn_0002.jpg']"
Jean_Chretien,Pamela_Anderson,"['Jean_Chretien_0040.jpg', 'Pamela_Anderson_0005.jpg']"
Condoleezza_Rice,Naomi_Watts,"['Condoleezza_Rice_0006.jpg', 'Naomi_Watts_0003.jpg']"
Gray_Davis,James_Blake,"['Gray_Davis_0004.jpg', 'James_Blake_0013.jpg']"
Jose_Maria_Aznar,Joseph_Estrada,"['Jose_Maria_Aznar_0004.jpg', 'Joseph_Estrada_0001.jpg']"
Jiang_Zemin,Igor_Ivanov,"['Jiang_Zemin_0016.jpg', 'Igor_Ivanov_0010.jpg']"
Kalpana_Chawla,Tariq_Aziz,"['Kalpana_Chawla_0004.jpg', 'Tariq_Aziz_0006.jpg']"
Hugo_Chavez,David_Heymann,"['Hugo_Chavez_0003.jpg', 'David_Heymann_0003.jpg']"
JJ_Redick,Jose_Sarney,"['JJ_Redick_0002.jpg', 'Jose_Sarney_0001.jpg']"
Ana_Guevara,Colin_Powell,"['Ana_Guevara_0001.jpg', 'Colin_Powell_0222.jpg']"
Cruz_Bustamante,Susilo_Bambang_Yudhoyono,"['Cruz_Bustamante_0002.jpg', 'Susilo_Bambang_Yudhoyono_0004.jpg']"
Serena_Williams,Alejandro_Toledo,"['Serena_Williams_0020.jpg', 'Alejandro_Toledo_0028.jpg']"
Ali_Naimi,Roh_Moo-hyun,"['Ali_Naimi_0004.jpg', 'Roh_Moo-hyun_0017.jpg']"
Hans_Blix,Fayssal_Mekdad,"['Hans_Blix_0023.jpg', 'Fayssal_Mekdad_0002.jpg']"
Donald_Rumsfeld,Julie_Gerberding,"['Donald_Rumsfeld_0087.jpg', 'Julie_Gerberding_0012.jpg']"
Hugo_Chavez,Elsa_Zylberstein,"['Hugo_Chavez_0012.jpg', 'Elsa_Zylberstein_0003.jpg']"
Donald_Rumsfeld,Bill_Gates,"['Donald_Rumsfeld_0064.jpg', 'Bill_Gates_0014.jpg']"
George_W_Bush,Howard_Dean,"['George_W_Bush_0344.jpg', 'Howard_Dean_0008.jpg']"
Ali_Khamenei,George_W_Bush,"['Ali_Khamenei_0002.jpg', 'George_W_Bush_0415.jpg']"
James_Cameron,Al_Pacino,"['James_Cameron_0003.jpg', 'Al_Pacino_0002.jpg']"
Georgi_Parvanov,Al_Gore,"['Georgi_Parvanov_0001.jpg', 'Al_Gore_0006.jpg']"
John_Negroponte,Tom_Ridge,"['John_Negroponte_0009.jpg', 'Tom_Ridge_0010.jpg']"
Mohamed_ElBaradei,Gloria_Trevi,"['Mohamed_ElBaradei_0006.jpg', 'Gloria_Trevi_0003.jpg']"
Kamal_Kharrazi,Hugo_Chavez,"['Kamal_Kharrazi_0004.jpg', 'Hugo_Chavez_0004.jpg']"
Maria_Shriver,Joschka_Fischer,"['Maria_Shriver_0003.jpg', 'Joschka_Fischer_0008.jpg']"
Carla_Myers,George_Clooney,"['Carla_Myers_0001.jpg', 'George_Clooney_0001.jpg']"
Jose_Sarney,Michael_Capellas,"['Jose_Sarney_0003.jpg', 'Michael_Capellas_0002.jpg']"
Jacques_Rogge,John_Paul_II,"['Jacques_Rogge_0006.jpg', 'John_Paul_II_0006.jpg']"
Ahmed_Chalabi,Bill_Clinton,"['Ahmed_Chalabi_0001.jpg', 'Bill_Clinton_0024.jpg']"
